App,Review,Sentiment,Rating,Date,Language
Tawassol,"It's good to improve your app, but you should describe fixes.",Neutral,3,2022-04-21 06:38:34,en
Tawassol,Pb update!!!!,Negative,1,2022-04-21 05:53:53,fr
Tawassol,Excellente,Positive,5,2022-04-20 16:35:52,fr
Tawassol,Wondering why I have to pay for essential services like seeing my full transaction history. Below average app. Please join the 21st century.,Negative,1,2022-03-28 10:47:58,en
Tawassol,After i update my phone to android 12 application not installed try to fix this plz,Negative,1,2022-03-28 08:44:52,en
Tawassol,Many bugs and always issues logging in saying that the service is temporarily unavailable! I am facing this message 10 times per day!,Negative,1,2022-03-19 01:26:06,en
Tawassol,The app is awful contains w lot of bugs,Negative,1,2022-03-14 20:06:29,en
Tawassol,"L'application est bonne, trop de travail mis dedans et c'est pas facile à faire sauf que ça devra être accessible aux téléphones faibles et non puissants or c'est pas le cas.",Positive,4,2022-02-07 19:08:23,fr
Tawassol,So weak,Negative,1,2022-01-24 17:41:41,en
Tawassol,نقصتلي بارشا مشي للبانكا، فيرمون، دوموند كارني شيكات ولا كارت، جميع معلومات المعاملات المالية، خسارتها غاليا شويا وبرا بالنسبة للفارسيون المجانية كيفها كيف بلاش,Positive,5,2022-01-03 19:02:30,tnar
Tawassol,Chaque fois que j'essaye de voir mon compte en cliquant sur le bouton l'application se ferme J'arrive a rien comprendre dans la nouvelle version! Plusieurs fonctionnalités se bloquent et l'application se ferme automatiquement,Negative,2,2021-11-10 14:13:17,fr
Tawassol,I always get blank page,Negative,1,2021-10-24 18:50:08,en
Tawassol,Full of bugs,Negative,1,2021-10-22 13:13:41,en
Tawassol,Lha darja famch ing yasle7,Negative,1,2021-09-16 14:45:31,tnfr
Tawassol,"App doesn't even work, I get blank screen and nothing else and even the website doesn't work properly",Negative,1,2021-09-06 21:11:13,en
Tawassol,Keep crashing while opening it,Negative,1,2021-09-02 21:50:21,en
Tawassol,Floooop,Negative,1,2021-09-01 17:16:53,en
Tawassol,Good and nice App .. wilaiting for a new and useful features.,Positive,4,2021-08-06 08:50:31,en
Tawassol,I couldn't login,Negative,1,2021-07-15 11:03:26,en
Tawassol,You need to improve this useless app,Negative,1,2021-07-13 09:49:33,en
Tawassol,"The annoying thing is that this silly thing deducts from my account about 3 euros a month on nothing, The other thing is, there's no Arabic, not even English, just French, as if the bank wasn't Tunisian.",Negative,1,2021-06-24 16:09:39,en
Tawassol,worst banking app 👎,Negative,1,2021-06-24 08:14:33,en
Tawassol,too slow,Positive,4,2021-06-02 23:26:14,en
Tawassol,on peut pas lancer l'application depuis la dernière maj,Negative,1,2021-05-27 11:01:52,fr
Tawassol,Intra account transfer to technological card feature is removed !,Negative,1,2021-05-26 11:59:23,en
Tawassol,slow AF,Negative,1,2021-05-26 10:06:46,en
Tawassol,"The UI feels like something from the 1990's and it's wierd how you log, most bank apps are smooth & have a feel of security yet yours don't, so much step and things are not clear, it's odd.",Negative,1,2021-05-26 09:42:43,en
Tawassol,The fact that a banking app have no history for transactions until you purchase a higher plan is discracefull yet the fact that you can't purchase the plan from the banking app and you need to go to the bank to change your plan is the dumbest thing in the world. Why are you doing this?,Negative,1,2021-05-26 09:42:43,en
Tawassol,"Great, usefull app, easy to use",Positive,4,2021-05-20 16:59:35,en
Tawassol,From the first day this app was a total failure. It doesn't work 99% of the time.,Negative,1,2021-05-19 15:28:22,en
Tawassol,Ki zebi,Negative,1,2021-04-20 16:15:53,tnfr
Tawassol,Great app but after the new update it takes longer to open other than that it works perfectly,Positive,5,2021-04-16 09:23:11,en
Tawassol,Useless app it won't allow me to login I have sent them an email to fix this issue again please fix the issue people thinking about closing their accounts.,Negative,1,2021-04-11 14:05:45,en
Tawassol,"we need our history, and more details",Negative,1,2021-04-11 11:46:07,en
Tawassol,The new design is good,Negative,1,2021-04-06 14:42:33,en
Tawassol,"This new version is too slow, it's take hours to log in.",Negative,1,2021-04-06 14:42:33,en
Tawassol,The old version is more useless This application is very slow .i don't suggest to download it.,Negative,1,2021-04-03 09:46:11,en
Tawassol,Very bad update. The application is very very slow,Negative,1,2021-03-30 14:21:19,en
Tawassol,L'application est devenue inutilisable aprés les dernières mise à jour,Negative,1,2021-03-27 22:03:05,fr
Tawassol,Service misérable,Negative,1,2021-03-19 13:12:38,fr
Tawassol,The app sooo slowly,Negative,1,2021-03-12 10:34:22,en
Tawassol,"Since the last update the app fails to login from the 1st time, sometimes it does not login at all which forces me to login from web",Negative,1,2021-03-10 17:11:58,en
Tawassol,Since the last update the app became too slow,Negative,1,2021-03-10 17:11:58,en
Tawassol,التطبيقة اصبحت افضل بكثير بعد التحديث الاخير. عملت عليها كيف. ان شاء تتجه نحو الافضل. لو من الممكن اضافة خاصية لمعرفة الرصيد المتبقي للسحب من carte bancaire,Positive,5,2021-03-09 11:01:02,tnar
Tawassol,They updated the design which is nice,Positive,1,2021-03-07 20:51:27,en
Tawassol,with the new design they took more features out of the free version and into their subscription plans now i can only see the balance nothing else no transaction history nothing finger print dosen't work they ask you to set it up but still you have to login again everytime you close the app,Negative,1,2021-03-07 20:51:27,en
Tawassol,"Really very bad update....not even able to connect, it takes maybe 10 to 15 mn to open, I dont know who gave the green light to release it....it is just useless",Negative,1,2021-03-03 12:31:59,en
Tawassol,تطبيق جميل لكن ثقيل,Positive,4,2021-03-02 15:47:48,ar
Tawassol,Super slow and luggy update.,Negative,1,2021-03-02 06:45:49,en
Tawassol,It's unfortunately the infamous example of giving more importance to look over function and usability,Negative,1,2021-03-02 06:45:49,en
Tawassol,"Super slow, enable to connect, I don't kow why they are doing such kind untested updates.",Negative,1,2021-03-01 11:41:24,en
Tawassol,Make a English language option,Negative,1,2021-02-27 06:17:02,en
Tawassol,best bank application I ever tried,Positive,5,2021-02-26 16:47:42,en
Tawassol,Je ne pas faire fonctionner l'application après cette mise à jour,Negative,1,2021-02-26 14:31:29,fr
Tawassol,"Application devenue trooooop lente S'ouvre difficilement et après une attente d'une minute sur tablette Samsung A6 Suamsung A30, pareil.",Negative,1,2021-02-26 12:25:36,fr
Tawassol,les chiffres sont cachés sous l'icône ouvrir A AMÉLIORER IMMEDIATEMENT⁉️,Negative,1,2021-02-26 12:25:36,fr
Tawassol,Application tres fluide et joli design,Positive,5,2021-02-26 08:27:10,fr
Tawassol,Super slow,Negative,1,2021-02-25 18:33:41,en
Tawassol,Super buggy i want the old version back,Negative,1,2021-02-25 18:33:41,en
Tawassol,"This application's update is very bad and slow ,the last one is the best",Negative,1,2021-02-25 09:26:45,en
Tawassol,slow app,Negative,1,2021-02-25 07:56:35,en
Tawassol,"A partir de la nouvelle mise à jour, l'application est très lourd, il fait attendre de minutes pour se connecter ou pour charger les pages. C'est trop lent",Negative,1,2021-02-25 07:26:55,fr
Tawassol,Great new ui but unfortunately tooo slow,Negative,2,2021-02-24 14:03:07,en
Tawassol,"Good design but the app is very slow now and there is too many bugs. The most annoying thing that the history is not detailed as it used to be. Put it back asap please, at least we can check the origin of the transaction. Thank you.",Negative,1,2021-02-24 11:00:11,en
Tawassol,What the hell!!!?? The last update is a disaster!!! The app is no more usable!,Negative,1,2021-02-24 05:54:04,en
Tawassol,"They updated the design but the app is useless now , it took literally hours to log in , it doesn't show history unless you pay extra ... , It's absolutely horrible",Negative,1,2021-02-23 20:36:37,en
Tawassol,can't log in anymore,Negative,1,2021-02-23 13:10:53,en
Tawassol,"Completely unusable app, I don't know how they release an update to such a banking app without testing it. Completely unprofessional !",Negative,1,2021-02-23 13:01:34,en
Tawassol,Poor application It needs improvement,Negative,1,2021-02-23 09:40:24,en
Tawassol,Super slow and everything you need to subscribe after this laggy update. Really terrible update!,Negative,1,2021-02-23 09:03:12,en
Tawassol,trop lourd ... trop lent,Negative,2,2021-02-22 09:45:22,fr
Tawassol,History is not for free ?? Its horrible app . I will change the bank .,Negative,1,2021-02-22 03:21:46,en
Tawassol,"Great improvement in the UI design, congratulations and keep up",Positive,5,2021-02-21 14:34:55,en
Tawassol,L'application est trop lente,Negative,1,2021-02-19 09:09:17,fr
Tawassol,Version nulle. Merci de revenir a l'ancienne version: - Hyper lente - Les compte ne sont affichés ....,Negative,1,2021-02-18 20:10:16,fr
Tawassol,New update make the app horrible,Negative,1,2021-02-18 20:09:51,en
Tawassol,Congradulations for the new design! but too slow for an app with such services.,Negative,2,2021-02-18 16:39:02,en
Tawassol,"Subscription is expensive. IMO, it should be free. Such an app reduces work for your lovely employees. You should not be making money from the app. Instead, it should be something with which you attract new customers. If you have a personal account and a professional account, you will pay twice for the subscrption. You cannot combine both. If you have more than ID in BZ software system, you will not be able to see all your accounts. I spotted more than a critical security issue in the app.",Negative,1,2021-01-19 16:24:56,en
Tawassol,Weak connection service,Negative,1,2020-12-25 18:49:23,en
Tawassol,Very slow app,Negative,1,2020-12-20 08:13:40,en
Tawassol,The app ui is so bad and it doesn't save the credentials so it require login each time I open the app,Negative,1,2020-10-22 12:22:26,en
Tawassol,"UI qui date des années 90. Bref, venez avec nous en 2020.",Negative,1,2020-10-20 16:55:04,fr
Tawassol,Pas de prise en charge des APIs empreintes. Pas d'exportation ou backup des transactions.,Negative,1,2020-10-20 16:55:04,fr
Tawassol,"UI sucks, limited features",Negative,1,2020-09-10 15:46:17,en
Tawassol,Trash,Negative,1,2020-09-01 00:22:45,en
Tawassol,بنك الزيتونة فيه عدد حرفاء ما شاء الله لا يستطيع انجاز تطبيقة عصرية ؟ صدقني هذه التطبيقة يمكن لحماص(تاجر صغير) ان ينجز و ينفق أموال لإنجاز تطبيقة أفضل منها ...,Negative,1,2020-08-11 21:18:02,tnar
Tawassol,Il faux ajouter l'enregistrement par empreinte digitale,Negative,1,2020-06-12 12:38:20,fr
Tawassol,Je ne pense pas qu'ils ont payé le concepteur d'interface utilisateur. peut-être Aussi un stagiaire ou le busboy était responsable de l'UX. Vraiment honteux.,Negative,1,2020-05-16 00:23:04,fr
Tawassol,Very Bad design,Negative,2,2020-04-01 14:43:32,en
Tawassol,Useful application,Positive,5,2020-03-26 20:14:51,en
Tawassol,"still loading without any data received , If I switch from wifi to mobile data app crash .. please check all these things , and try to ameliorate your server because the most of time is down",Negative,1,2020-03-26 16:05:22,en
Tawassol,Application ne marche plus sur mon galaxy s9,Negative,1,2020-02-21 11:43:55,fr
Tawassol,I can't log into my account!!,Neutral,3,2020-02-20 15:47:05,en
Tawassol,Please fix the simulator bugs. Before this update I can't write an amount with or without dots and with this new update the simulator stuck in loading for a long time. Thanks for your understanding.,Negative,3,2020-02-14 13:43:54,en
Tawassol,Can't change my password,Negative,1,2020-02-04 21:26:44,en
Tawassol,"Poor design, poor functionnalities..",Negative,1,2020-02-04 21:07:18,en
Tawassol,"Depuis la dernière mise à jour je pense l'application se ferme automatique dès son lancement. Après désinstallation et réinstallation elle fonctionne une seule et unique fois. Pareils sur 3 autres téléphones. Android 9. Xiaomi Pocophone F1. Si non, l'application mérite 5 étoiles.",Negative,5,2020-02-04 14:27:29,fr
Tawassol,Problem with the last version ! I can't check my account .,Negative,1,2020-02-04 13:25:46,en
Tawassol,La nouvelle mise à jour est un fiasco total. Rien ne fonctionne et on peut plus consulter quoi que ce soit,Negative,1,2020-02-04 12:24:37,fr
Tawassol,"Useless!!! I've been trying to log in for hours and it just wouldn't let me, it just keeps loading and loading till I get a connexion error message and It's not the first time that this has happened.",Negative,1,2020-01-21 10:21:24,en
Tawassol,Catastrophique... Carte technologique et application sert à rien.. Ne fonctionne pas à aucun site Web.. Mieux de ne l'acheter plus.. Je le regrete,Negative,1,2020-01-10 16:29:31,fr
Tawassol,Pas au niveau du banque.,Negative,2,2020-01-06 22:52:15,fr
Tawassol,"Le Simulateur est defaillant depuis un moment, il montre tjrs un message de parametres errones.",Neutral,3,2019-11-23 10:19:40,fr
Tawassol,"Does not auto log out, password delete doesn't work",Negative,2,2019-11-11 21:33:34,en
Tawassol,easy to send payment also to check my account balance thanks,Positive,5,2019-10-18 15:41:15,en
Tawassol,Please add something to prevent logging in every time we use the app,Negative,3,2019-10-12 19:06:47,en
Tawassol,Banking Applications with applity to track all your transactions and payments history,Positive,5,2019-10-04 17:16:45,en
Tawassol,After the update 1.9.1 the app does not work anymore. Thank you for the 1.9.3 update.,Positive,4,2019-09-20 19:42:30,en
Tawassol,Après la mise à jour la liste des bénéficiaires est vide.. ,Negative,1,2019-08-30 16:43:55,fr
Tawassol,Avec la dernière mise à jour les virements intracompte ne marchent plus.. prière de remédier à ce drawback!!,Negative,1,2019-08-30 16:43:55,fr
Tawassol,crash when log in,Negative,1,2019-08-28 11:43:03,en
Tawassol,La liste de bénéficiaires a été supprimée ! Impossible d'ajouter une nouvelle liste. Impossible de faire le transfert en utilisant l'app.,Negative,1,2019-08-20 13:31:00,fr
Tawassol,app crash after logging,Negative,1,2019-08-16 21:38:19,en
Tawassol,crash fixed. occasional latency but nice app overall,Positive,4,2019-08-15 10:34:49,en
Tawassol,Impossible d'ajouter des bénéficiaires pour effectuer des virements.,Negative,1,2019-08-09 11:12:16,fr
Tawassol,"L'application cesse de fontionner a partir de fin juillet . Elle retourne fonctionnelle de nouveau ! Pour ceux qui ont eu des problemes a partir de debut Aout , veuillez reinstaller l'application et tout ira bien inshallah : bonne chance !",Positive,5,2019-08-06 11:04:17,fr
Tawassol,there is a problem with sign in app is crashing need to fix this asap,Negative,1,2019-08-06 09:24:56,en
Tawassol,Crash after update...,Negative,1,2019-08-05 10:23:14,en
Tawassol,l'application ne marche plus apres la maj!!,Negative,1,2019-08-05 09:45:41,fr
Tawassol,un problème de connexion persiste avec la nouvelle version et vous fais sortir de l'application,Negative,4,2019-08-04 16:35:24,fr
Tawassol,Doesn't work after last update,Negative,1,2019-08-03 20:18:49,en
Tawassol,crushed when sign in (new version),Negative,2,2019-08-03 16:02:06,en
Tawassol,"Je n'arrive pas à se connecter, toujours erreur, l'ancienne version était très performante",Negative,2,2019-08-03 13:27:20,fr
Tawassol,crash,Negative,1,2019-08-02 22:40:04,en
Tawassol,This app is useless whenever I am signin or press on contact it crashes.. Please improve it.. It is very boring,Negative,1,2019-08-02 13:42:39,en
Tawassol,crash after last update !!!!,Negative,1,2019-08-02 11:36:11,en
Tawassol,the app keeps on crashing in the new password step,Negative,1,2019-08-02 09:16:18,en
Tawassol,c'est nulle comme application je paie de l'argent chaque mois mais l'application ne s'ouvre pas elle se ferme automatiquement et toute seule juste après l'écriture du mot de passe !!!!! en plus personne ne répond à mes questions sur messenger,Negative,1,2019-08-01 12:59:05,fr
Tawassol,application non fonctionnelle après dernière mise à jour.,Negative,5,2019-08-01 08:39:20,fr
Tawassol,"after the last update of 28/07/2019 , version 1.9.1, the app cash in every single action!!!",Negative,1,2019-08-01 01:04:47,en
Tawassol,l'application ne fonctionne plus. svp corrigez cet erreur! Merci.,Negative,1,2019-07-31 23:46:35,fr
Tawassol,Après la nouvelle mise à jour .. L'application ne s'ouvre plus ..Vous écrivez le code secret et l’application s’en sort toute seule ..S'il vous plaît vérifier l'application bien ... il y a un problème,Negative,1,2019-07-31 22:40:43,fr
Tawassol,after last update cannot connect.,Negative,1,2019-07-31 11:52:45,en
Tawassol,J'arrive plus à consulter mon compte après la mise à jour,Negative,1,2019-07-30 17:15:38,fr
Tawassol,"Bonjour, on ne voit plus les bénéficiaires après la nouvelle mise à jour. Merci de corriger le problème svp.",Negative,1,2019-07-30 11:24:49,fr
Tawassol,Good Apps,Positive,5,2019-07-13 20:00:16,en
Tawassol,ki zebi,Negative,1,2019-07-02 11:04:58,tnfr
